CustomerID,Recency,Frequency,Monetary
14797,507,1,274.81
14798,53,8,724.31
14799,51,2,184.37
14800,48,17,5453.6
14801,61,1,180.84
14803,162,3,279.45
14804,9,1,224.82
14805,15,7,737.1
14806,75,2,162.6
14807,391,2,457.74
14808,40,7,1361.85
14809,621,2,623.1
14810,41,13,2291.48
14811,387,1,157.75
14812,599,1,168.1
14813,370,4,685.8100000000001
14814,581,1,136.31
14815,37,2,737.22
14816,197,1,11.9
14817,200,7,2946.37
14818,74,6,748.0600000000001
14819,64,4,287.76
14820,21,9,1014.49
14821,367,7,1009.5500000000001
14822,485,1,140.70000000000002
14823,180,3,217.18
14824,10,10,3313.11
14825,4,24,4104.49
14826,582,2,283.2
14828,254,7,806.92
14829,29,7,1349.63
14830,53,1,180.63
14831,680,3,1237.6200000000001
14833,499,1,94.8
14834,18,7,1560.28
14836,10,3,102.44999999999999
14837,90,9,3246.49
14838,423,2,698.37
14839,418,3,680.38
14840,268,2,342.81
14841,53,14,5773.47
14842,44,4,2250.64
14843,437,1,211.79999999999998
14844,64,10,4237.87
14846,427,1,183.6
14847,149,3,831.05
14848,405,1,166.32
14849,22,42,12453.72
14850,312,6,1358.61
14851,23,3,657.21
14852,58,18,4776.42
14853,24,4,374.46000000000004
14854,78,11,3125.38
14855,135,6,3483.75
14856,36,3,899.09
14857,60,6,3064.2110000000002
14858,506,1,180.75
14859,13,5,1356.14
14860,19,1,149.44
14861,52,10,1242.49
14862,26,2,727.62
14863,29,1,266.76
14865,7,2,43.08
14866,11,8,890.48
14867,186,14,1634.56
14868,3,12,3836.26
14869,9,6,2506.53
14870,262,6,1439.8500000000001
14871,3,9,1133.02
14872,484,3,783.48
14873,210,2,623.6800000000001
14874,535,1,68.28
14875,108,3,1465.66
14876,521,2,236.8
14877,418,2,370.5
14878,13,23,3289.4500000000003
14879,685,1,155.72
14880,77,3,525.09
14881,20,1,221.2
14882,27,10,1275.05
14883,19,6,727.75
14884,669,1,120.6
14885,132,3,444.0
14886,253,1,325.0
14888,207,1,369.2
14889,336,1,135.9
14890,254,3,785.45
14891,148,4,1020.45
14892,691,1,182.45000000000002
14893,10,3,1566.49
14894,85,3,1360.21
14895,8,36,16266.33
14896,205,8,1709.8
14897,8,8,1901.65
14898,23,14,2359.71
14899,395,1,997.39
14901,11,11,1508.1200000000001
14902,26,3,910.12
14903,21,5,2386.43
14904,2,4,1067.47
14905,158,8,1288.79
14907,3,15,4787.650000000001
14908,74,2,239.4
14909,437,3,1202.93
14910,3,4,374.65
14911,1,367,174896.61000000002
14912,17,5,756.8
14913,36,8,3488.9900000000002
14915,91,11,1644.25
14916,71,7,1854.1299999999999
14917,597,2,464.63
14918,116,8,3921.9
14919,539,1,359.35
14920,213,3,1348.1
14921,30,2,1255.23
14922,394,2,701.44
14923,51,1,629.6
14924,246,3,607.07
14926,599,1,81.0
14927,397,1,308.2
14928,628,1,223.91000000000003
14929,32,2,698.33
14930,109,6,3718.63
14931,5,4,790.88
14932,366,2,298.83
14934,82,5,2620.85
14936,34,11,7950.9800000000005
14937,57,2,1158.68
14938,562,2,1232.71
14940,418,2,508.09000000000003
14941,579,1,100.5
14942,402,3,246.32000000000002
14943,663,1,107.62
14944,30,18,7019.02
14945,414,1,179.4
14946,14,1,100.9
14947,72,6,738.24
14948,23,6,927.11
14949,469,4,471.63
14950,19,1,243.5
14951,79,1,259.52
14952,60,27,8856.49
14953,25,4,764.95
14954,12,2,308.83
14955,733,1,153.82
14957,253,2,168.59
14958,147,6,486.39
14959,64,4,609.54
14960,8,2,188.12
14961,11,20,12516.45
14962,271,4,242.31000000000003
14963,10,12,2544.69
14964,247,1,81.75
14965,96,1,461.64
14966,15,6,793.82
14967,50,5,453.71000000000004
14968,30,2,377.39
14969,704,1,269.95
14970,68,11,3995.7
14971,35,3,808.7
14972,128,2,83.77000000000001
14973,107,3,465.4
14974,37,1,79.99000000000001
14975,57,2,218.35
14976,57,6,625.0600000000001
14977,726,1,31.929999999999996
14978,72,10,1912.49
14979,735,1,375.21
14980,737,1,123.13
14981,246,2,372.92
14982,572,1,199.98
14983,689,1,170.45000000000002
14984,19,5,356.27000000000004
14985,198,2,263.34
14986,376,2,487.5
14987,381,1,4.75
14988,212,7,1815.57
14989,662,1,277.1
14990,612,2,191.57
14991,430,1,186.2
14992,442,1,193.5
14993,564,1,36.13
14994,382,5,845.57
14995,39,2,203.43
14996,481,2,366.33
14997,46,4,421.52
14998,170,4,530.33
14999,593,1,116.73
15000,48,1,443.42
15001,394,2,110.71000000000001
15002,116,9,3746.4300000000003
15003,473,6,903.43
15004,147,1,823.6
15005,16,56,12039.49
15006,51,2,626.53
15007,159,1,146.96
15009,12,3,1159.28
15010,36,1,263.19
15011,396,2,375.8
15012,54,3,496.3
15013,488,10,1341.1200000000001
15014,43,2,175.17000000000002
15015,501,13,1913.32
15016,173,4,483.29
15017,34,1,115.63
15018,39,3,275.36
15019,267,1,225.85999999999999
15020,379,1,190.52
15021,9,12,2108.29
15022,12,4,855.52
15023,3,19,7770.14
15024,10,15,2948.68
15025,33,2,809.74
15026,80,5,900.19
15027,31,9,1306.96
15028,8,6,794.96
15029,620,1,208.20000000000002
15030,268,6,730.33
15031,4,14,2416.54
15032,256,5,513.95
15033,5,10,2287.15
15034,16,14,5579.25
15035,90,1,227.29000000000002
15036,72,3,341.11
15037,376,2,357.31
15038,59,9,758.23
15039,10,90,25617.71
15040,542,1,7.49
15041,170,2,260.95
15042,199,1,46.68
15043,473,4,319.72
15044,19,32,11850.83
15045,152,1,60.06
15046,9,25,3919.89
15047,270,1,329.7
15048,65,4,281.3
15049,274,1,40.050000000000004
15050,25,5,2029.9
15051,23,9,3008.23
15052,319,1,127.83
15053,5,3,519.59
15054,12,2,277.95
15055,475,3,430.52
15056,520,1,103.69999999999999
15057,275,5,2040.94
15058,25,16,2867.73
15059,41,19,2861.18
15060,8,4,268.75
15061,4,60,10397.41
15062,71,8,2402.09
15063,213,1,70.19999999999999
15064,410,4,1037.2
15065,38,5,2333.19
15066,53,1,701.79
15067,78,5,2688.38
15068,46,4,948.84
15069,179,1,825.48
15070,591,2,566.15
15071,94,4,1000.0600000000001
15072,479,1,181.22
15073,10,8,2386.57
15074,105,3,1286.97
15075,78,1,496.78
15076,173,2,1243.84
15077,495,2,962.8800000000001
15078,7,50,15935.630000000001
15079,213,9,2076.62
15080,428,2,546.25
15081,22,12,1409.47
15082,669,1,93.35000000000001
15083,257,1,62.699999999999996
15084,380,2,245.85000000000002
15085,730,1,347.54
15086,565,2,218.53
15087,282,1,220.06
15088,21,2,825.52
15089,10,6,1906.6100000000001
15090,308,1,263.12
15091,68,3,914.01
15092,215,3,542.5600000000001
15093,18,20,5919.28
15094,463,2,83.0
15095,104,10,1836.79
15096,43,1,206.89000000000001
15097,4,3,483.7
15099,84,1,238.70000000000002
15100,387,2,187.20000000000002
15101,9,6,930.12
15102,531,2,460.40999999999997
15103,31,2,573.46
15104,197,2,571.49
15105,18,9,2435.51
15106,18,5,1235.45
15107,334,6,395.65000000000003
15108,142,3,983.5500000000001
15109,246,3,700.5
15110,24,6,837.95
15111,29,5,2033.8700000000001
15112,611,1,99.0
15113,10,3,1590.19
15114,30,12,3168.2
15115,18,2,430.55
15116,18,4,1092.68
15117,15,8,1845.48
15119,246,1,162.8
15120,134,1,244.4
15121,50,2,399.07
15122,114,11,3783.67
15123,7,5,3107.19
15124,23,4,333.15
15125,61,17,5522.56
15126,537,2,415.59000000000003
15127,66,2,611.55
15128,60,5,1546.72
15129,50,22,4316.2
15130,170,1,330.11
15131,395,1,53.94
15132,18,5,791.69
15133,128,5,1204.66
15134,15,10,1484.45
15135,239,2,256.93
15136,3,4,1234.5
15137,521,2,525.64
15138,394,1,408.53000000000003
15139,240,2,169.84
15140,52,8,2342.65
15141,458,7,1220.61
15142,46,6,2242.66
15143,226,2,465.68
15144,8,29,10134.63
15145,4,4,921.73
15146,165,2,1164.52
15147,240,1,382.0
15148,11,1,301.29
15149,134,4,897.8100000000001
15150,17,13,7826.59
15151,423,2,1140.61
15152,10,14,4313.13
15153,31,1,251.82
15154,75,3,934.97
15155,383,1,259.57
15156,1,3,762.39
15157,4,5,1740.37
15158,45,2,126.48
15159,2,32,16738.420000000002
15160,357,4,451.27000000000004
15161,388,1,119.92
15162,731,1,215.4
15163,18,2,278.77
15164,69,9,1911.51
15165,373,1,362.7
15166,468,1,154.41
15167,321,5,1113.52
15168,26,1,58.86
15169,382,2,487.02000000000004
15170,407,1,81.15
15172,9,5,1385.88
15173,381,7,1267.68
15174,323,2,434.22
15175,72,1,212.5
15176,668,1,891.14
15177,426,1,401.75
15178,260,1,40.5
15179,18,12,5014.34
15180,367,3,758.85
15181,66,4,363.0
15182,154,11,2314.062
15183,548,3,369.63
15184,29,4,507.9
15185,70,1,139.92000000000002
15186,14,5,1059.8200000000002
15187,2,12,1994.24
15188,725,1,246.38
15189,1,44,5393.95
15190,434,1,634.8299999999999
15191,463,3,534.75
15192,120,5,1181.41
15193,61,1,336.95
15194,3,28,8195.61
15196,433,2,313.7
15197,11,6,858.47
15198,92,5,404.25
15199,59,9,1510.65
15200,495,1,491.35
15201,87,7,1682.21
15203,26,14,4270.14
15204,357,1,157.5
15205,85,2,425.25
15206,10,4,420.29999999999995
15207,416,3,482.32
15208,1,6,527.07
15209,730,1,161.08
15210,225,3,631.59
15211,60,2,670.9100000000001
15212,241,2,128.67999999999998
15213,319,2,328.35
15214,2,8,1497.14
15215,47,7,1579.43
15216,88,2,307.99
15217,563,1,410.34000000000003
15218,11,20,6709.93
15219,176,2,492.7
15220,52,6,1560.45
15221,366,4,660.7
15222,473,10,1873.08
15223,226,5,1030.25
15224,358,5,677.61
15225,234,1,344.70000000000005
15226,311,1,128.91
15227,37,9,1945.32
15228,66,6,4181.65
15229,586,1,160.5
15230,239,2,429.6
15231,621,1,230.1
15232,113,2,358.06
15233,401,1,59.400000000000006
15234,277,1,187.88
15235,218,16,2490.96
15236,299,1,321.05
15237,2,4,1252.38
15238,29,3,747.23
15239,10,2,749.67
15240,45,12,3347.7400000000002
15241,67,11,2412.53
15242,422,1,47.400000000000006
15243,74,2,872.27
15244,65,3,710.9300000000001
15245,134,8,2666.94
15246,238,3,724.35
15247,122,3,308.56
15248,411,3,1623.02
15249,32,18,8532.2
15250,641,1,60.0
15251,91,15,2924.16
15252,36,5,1687.9
15253,16,8,1906.88
15254,127,3,896.8100000000001
15255,67,8,2896.2000000000003
15256,149,2,170.4
15257,283,2,118.95
15258,169,2,386.76
15259,513,3,699.7
15260,100,23,6867.79
15261,135,4,1335.95
15262,324,3,389.07
15263,107,1,139.51
15264,64,2,787.5500000000001
15265,151,4,2796.59
15266,338,5,483.11
15268,479,2,322.5
15269,24,3,818.91
15270,16,20,4798.97
15271,7,24,3931.01
15272,57,6,1297.77
15274,4,2,681.77
15275,38,1,473.29
15276,66,4,509.85
15277,47,2,462.41999999999996
15278,562,4,343.15999999999997
15279,355,5,1237.43
15280,172,3,275.71999999999997
15281,59,16,6846.21
15282,570,1,329.09
15283,487,2,114.43
15284,500,1,24.75
15285,408,1,79.8
15286,50,1,240.55
15287,22,5,627.03
15288,43,9,2918.58
15289,29,5,1261.41
15290,5,26,5479.78
15291,26,32,7040.06
15292,201,1,111.69
15293,666,1,247.5
15294,411,1,199.55
15295,654,1,207.04
15296,51,12,7786.51
15297,10,3,624.94
15298,2,22,7153.13
15300,64,1,454.44
15301,51,16,5042.51
15302,730,1,264.20000000000005
15303,290,3,914.13
15304,61,5,242.60000000000002
15305,555,1,77.7
15306,64,9,2171.52
15307,96,1,119.20000000000002
15308,274,1,218.25
15309,611,3,685.41
15310,479,1,965.6
15311,1,202,40503.78
15312,75,12,2689.79
15313,110,1,52.0
15314,199,3,669.08
15315,64,2,475.21999999999997
15317,677,1,129.75
15318,4,1,284.9
15319,284,1,145.0
15320,44,1,189.03
15321,71,12,5547.17
15322,86,2,1123.73
15323,563,3,373.75
15324,701,1,140.22000000000003
15325,104,8,1481.16
15326,334,5,1580.17
15327,53,1,125.1
15328,408,1,67.64
15329,39,10,2182.68
15330,32,1,29.759999999999998
15331,500,3,583.79
15332,370,5,4170.28
15333,208,1,238.0
15334,157,3,340.87
15335,54,1,161.72
15336,402,1,185.0
15337,411,1,307.72
15338,677,1,257.23
15339,66,6,1356.71
15340,562,1,105.5
15341,81,2,764.16
15342,130,1,391.14
15343,87,1,153.7
15344,32,2,187.79000000000002
15345,46,1,230.39000000000001
15346,333,3,563.22
15347,366,4,687.85
15348,72,1,158.04
15349,158,2,357.46
15350,373,2,547.6
15351,12,10,2909.2000000000003
15352,549,1,75.7
15353,255,7,2174.4700000000003
15355,29,2,189.3
15356,31,13,3183.57
15358,5,42,14768.17
15359,663,8,181.35
15360,40,1,427.93
15361,362,3,330.0
15362,449,2,444.81
15363,373,2,642.31
15364,96,2,675.59
15365,26,12,3852.78
15366,75,7,1874.03
15367,57,11,4575.14
15369,492,3,708.8
15370,71,6,2660.16
15371,662,1,59.400000000000006
15372,456,3,575.76
15373,8,15,1801.14
15374,129,2,78.48
15375,690,1,47.04
15376,40,3,1081.01
15377,383,4,734.85
15378,463,2,246.5
15379,169,8,4241.21
15380,9,8,571.2
15381,268,3,582.84
15382,15,12,12021.4
15384,170,4,1745.09
15385,40,3,243.26
15386,186,1,370.74
15387,492,1,450.75
15388,270,1,140.54
15390,396,2,1216.66
15391,584,1,116.9
15392,5,7,2404.75
15393,16,5,707.7900000000001
15394,10,11,4142.93
15395,326,1,74.55000000000001
15396,113,1,204.28
15397,290,1,94.0
15398,16,2,1283.63
15399,1,3,768.97
15400,128,5,447.15
15401,452,2,168.75
15402,149,6,1216.2
15403,492,1,20.4
15404,376,1,203.68
15405,189,2,407.88
15406,31,4,788.45
15407,34,4,652.74
15408,264,1,121.98
15409,721,1,115.95
15410,84,10,3396.8900000000003
15411,26,4,1022.2
15412,171,1,49.79
15413,692,1,16.5
15414,10,3,675.45
15415,313,1,465.09000000000003
15416,65,6,3484.83
15417,85,1,508.8
15418,425,2,436.67
15419,25,1,84.74
15420,434,6,660.06
15421,59,10,3475.59
15422,323,7,1178.07
15423,38,3,147.23999999999998
15424,254,3,518.58
15425,400,4,1588.27
15426,19,9,1897.9
15427,33,3,1254.35
15428,15,4,636.83
15429,27,2,321.68
15430,468,2,615.75
15432,23,2,244.26000000000002
15433,214,2,533.3
15434,8,11,2325.44
15435,22,1,109.94
15436,12,3,911.15
15437,262,2,361.1
15438,131,1,137.13
15439,405,3,979.35
15440,55,3,307.18
15441,396,3,976.27
15443,2,14,4342.22
15444,9,2,1253.81
15445,264,2,180.95
15446,377,3,383.3
15447,331,5,400.13
15448,313,2,636.49
15449,26,3,903.26
15450,30,1,388.94
15451,434,2,168.36
15452,30,6,1670.51
15453,2,7,1160.12
15454,362,2,254.24
15456,283,10,1577.46
15457,262,1,217.17
15458,25,2,351.71999999999997
15459,417,2,120.48
15460,354,1,167.16
15462,94,4,614.4
15463,29,1,119.3
15464,338,1,713.25
15465,20,32,4521.07
15466,85,4,1452.96
15467,9,3,499.93
15468,51,2,1084.84
15469,50,3,571.0
15470,576,1,8.4
15471,2,3,799.66
15472,113,1,335.15999999999997
15473,445,1,70.80000000000001
15474,596,1,124.85000000000001
15475,77,1,406.31
15476,380,4,1315.91
15478,40,3,1220.15
15479,733,1,147.4
15480,116,3,2679.81
15481,401,1,567.0
15482,16,14,3112.78
15483,161,10,746.42
15484,1,6,3402.8
15485,30,7,2758.76
15487,680,1,231.32
15488,457,3,191.88
15489,23,8,1842.69
15490,430,1,202.9
15491,95,6,2358.59
15492,28,2,504.73999999999995
15493,33,9,2732.5
15494,21,5,2956.64
15495,379,1,226.6
15496,631,1,120.64
15497,18,9,6198.04
15498,3,43,20364.99
15499,724,1,134.8
15500,8,4,837.13
15501,405,2,322.0
15502,16,11,5036.06
15503,363,2,238.85
15504,81,4,347.0
15505,53,5,1903.86
15506,23,6,1680.9
15507,172,1,296.76
15508,189,6,771.13
15509,380,1,71.86
15511,12,5,530.93
15512,156,3,227.38
15513,33,31,15748.19
15514,12,17,3904.0099999999998
15515,387,1,91.65
15516,45,3,53.93
15517,233,1,246.72
15518,64,14,3508.63
15519,383,2,344.61
15520,2,1,320.7
15521,40,15,4491.92
15522,33,2,326.65
15523,84,11,1459.65
15524,607,1,15.0
15525,2,4,724.32
15526,33,1,9.14
15527,19,22,3891.4
15528,254,1,153.43
15529,23,12,4392.19
15530,22,5,1270.6100000000001
15531,8,2,1677.6000000000001
15532,25,10,2744.51
15533,19,3,504.42
15534,726,1,154.3
15535,173,6,568.97
15536,409,1,228.49
15537,163,1,86.02
15539,7,1,478.46
15540,11,2,425.04
15541,114,1,85.13000000000001
15542,512,3,709.16
15543,288,2,206.81
15544,9,20,7416.39
15545,54,2,229.37
15546,607,2,1079.1000000000001
15547,7,25,7966.35
15548,596,1,98.74
15549,77,8,1688.01
15550,4,12,1757.25
15551,37,7,1388.27
15552,217,2,221.32
15553,60,1,382.63
15554,278,1,130.4
15555,12,35,9025.55
15556,24,1,201.37
15557,29,1,276.26
15558,639,1,142.33
15559,568,1,936.4
15560,398,2,153.52
15561,12,8,1127.81
15562,425,2,168.06
15563,22,6,2388.29
15564,463,2,70.74000000000001
15565,50,2,123.66000000000001
15566,393,2,213.37
15567,19,1,59.7
15568,3,3,724.39
15569,132,7,421.72
15570,7,24,6298.47
15571,12,14,2980.84
15572,5,10,2908.06
15573,32,5,845.23
15574,178,6,738.57
15575,620,1,30.1
15576,38,1,576.33
15577,151,5,306.88
15578,162,1,119.15
15579,69,5,846.48
15580,377,8,1138.09
15581,156,35,3806.2
15582,25,3,663.01
15583,376,1,87.46
15584,24,6,975.5500000000001
15585,177,1,439.4
15586,593,3,717.9
15587,50,5,468.0
15588,678,1,192.0
15589,256,3,413.73
15590,382,5,1377.8
15591,583,3,170.20000000000002
15592,47,1,314.66
15593,71,1,199.8
15594,16,5,1648.5
15595,488,1,64.8
15596,101,9,2201.87
15597,35,2,563.37
15598,53,2,521.07
15599,27,3,1086.81
15600,428,4,1020.44
15601,11,30,11682.98
15602,8,14,2163.9500000000003
15603,648,1,40.0
15604,52,1,216.39
15605,36,9,1448.3
15606,61,17,4653.23
15607,337,9,1370.92
15608,60,4,1442.11
15609,184,1,268.78000000000003
15610,52,1,112.46000000000001
15611,10,23,1381.74
15612,36,2,180.15
15613,610,1,305.5
15614,438,4,1455.48
15615,10,46,16943.13
15616,438,1,233.76000000000002
15617,396,3,658.2
15618,33,4,739.951
15619,11,1,99.60000000000001
15620,57,4,1511.96
15621,4,3,202.01000000000002
15622,43,17,6496.92
15623,141,8,2005.55
15624,117,4,511.5
15625,104,9,2660.7599999999998
15626,75,3,939.16
15627,457,2,485.78000000000003
15628,5,17,4801.06
15629,450,4,1257.8
15630,45,3,1272.8
15631,642,1,508.39
15632,16,8,2874.85
15633,509,12,3368.26
15634,17,2,538.75
15636,90,4,1215.93
15637,53,5,659.0600000000001
15638,429,4,368.01
15639,134,3,748.98
15640,4,28,13422.18
15641,105,12,4503.9
15643,192,3,433.95000000000005
15644,166,4,732.09
15645,19,3,809.12
15646,158,5,656.0600000000001
15647,415,1,169.0
15648,204,2,465.20000000000005
15649,387,1,523.4
15650,522,2,451.33000000000004
15651,37,5,1090.5
15652,91,5,880.24
15653,116,1,48.0
15654,9,2,380.91
15655,243,1,465.57
15656,45,4,569.4
15657,23,1,30.0
15658,190,7,1472.0700000000002
15659,44,3,224.39
15660,25,14,2338.16
15661,317,7,557.67
15662,661,2,256.78000000000003
15663,106,1,124.1
15664,51,4,1179.03
15665,168,5,3438.81
15666,472,2,553.13
15667,40,1,301.32
15669,40,4,437.0
15670,297,2,296.55
15671,26,6,1179.81
15672,725,1,32.550000000000004
15673,88,9,4508.2300000000005
15674,73,12,5416.8
15675,81,4,402.71000000000004
15676,19,3,2787.22
15677,49,3,1118.78
15678,53,3,1473.57
15679,24,4,690.98
15680,9,10,3520.59
15681,25,13,2298.48
15682,599,2,318.24
15683,117,2,440.44
15684,547,3,116.25
15685,450,1,38.980000000000004
15687,9,9,2344.23
15688,419,1,172.67000000000002
15689,120,3,444.78000000000003
15690,4,2,201.48
15691,395,3,332.5
15692,28,1,191.04
15694,8,21,4234.97
15695,267,4,891.77
15696,33,13,3043.92
15697,690,1,219.9
15698,624,1,15.0
15699,18,1,201.0
15700,172,2,551.43
15701,2,4,1175.66
15702,476,1,86.72
15703,265,1,211.5
15704,140,6,3043.28
15705,201,1,19.5
15706,65,3,714.16
15707,35,4,793.76
15708,41,9,3121.94
15709,284,2,142.95
15710,417,1,754.8
15711,557,2,384.45
15712,9,12,2954.25
15713,143,4,684.74
15714,12,5,538.46
15715,556,5,574.52
15716,146,11,2088.54
15717,234,5,541.7
15718,540,1,293.79
15719,33,31,9143.67
15720,24,2,514.42
15721,12,1,458.90000000000003
15722,36,9,2148.88
15723,365,4,711.46
15724,201,3,310.85
15725,15,1,382.25
15726,390,1,199.91
15727,17,14,6935.66
15728,380,2,544.6
15729,213,3,192.55
15730,66,5,1469.8600000000001
15731,554,1,125.3
15732,212,10,1456.76
15733,283,1,112.4
15734,115,4,715.7
15735,421,1,293.78
15736,435,2,1324.64
15737,15,7,948.85
15738,19,41,9651.06
15739,66,1,77.6
15740,49,1,126.80000000000001
15741,458,2,195.87
15742,619,1,100.77
15743,16,4,565.76
15744,78,1,6.959999999999999
15745,19,4,928.5400000000001
15746,134,1,182.96
15747,13,9,1961.06
15748,40,3,185.51
15750,3,18,5589.791
15751,461,10,1085.32
15752,40,9,3817.57
15754,51,8,2512.45
15755,10,17,5298.5
15756,61,4,454.41
15757,66,6,2452.07
15758,25,1,205.25
15759,297,5,192.89000000000001
15761,443,1,37.95
15762,65,2,482.95000000000005
15763,32,2,602.87
15764,88,8,3621.53
15765,667,1,298.38
15766,64,3,713.16
15768,116,34,7527.2
15769,235,2,152.64
15770,613,1,283.2
15771,604,3,625.45
15772,418,1,224.08
15773,6,2,251.74
15774,69,6,986.7900000000001
15775,245,1,87.9
15776,133,1,164.13
15777,241,6,755.01
15778,431,1,282.45
15779,463,2,85.83000000000001
15780,184,3,402.08
15781,25,3,254.91
15782,10,4,1668.58
15783,11,1,165.62
15784,468,2,631.5799999999999
15785,33,16,2993.82
15786,46,5,7085.75
15787,26,3,752.56
15788,509,1,157.33
15789,358,6,1455.32
15790,10,1,143.43
15791,44,5,3110.09
15792,400,2,888.12
15793,15,7,325.32000000000005
15794,737,1,394.35
15795,150,8,1834.46
15796,1,17,3684.3300000000004
15798,493,3,1422.84
15799,76,4,1202.97
15800,107,7,895.32
15801,46,3,997.85
15803,51,4,1436.54
15804,1,13,3350.18
15805,23,29,8644.08
15806,46,3,671.22
15807,50,4,1491.58
15808,306,21,12842.37
15809,36,6,578.44
15810,79,8,2693.4900000000002
15811,22,7,2895.46
15812,107,11,1315.4
15813,208,2,728.86
15814,17,6,1425.0
15815,64,3,522.48
15816,542,2,93.3
15817,421,3,2358.6
15818,588,1,123.5
15819,49,10,3630.63
15820,320,1,116.97999999999999
15821,44,2,396.86
15822,3,6,1326.31
15823,729,2,3125.08
15824,453,2,800.58
15825,172,1,199.44
15826,56,4,1962.79
15827,73,27,2356.64
15828,375,1,845.57
15829,99,2,517.8199999999999
15830,38,1,459.5
15831,58,3,392.02
15832,254,1,821.49
15833,738,1,80.4
15834,70,6,2784.42
15835,44,4,802.09
15836,50,1,49.97
15837,65,2,622.61
15838,25,5,717.84
15839,33,3,1022.21
15840,59,2,317.8
15841,73,9,1268.45
15842,393,2,389.68
15843,304,1,80.70000000000002
15844,46,1,108.83999999999999
15845,18,11,3453.03
15846,385,1,107.01
15847,38,5,634.84
15848,622,1,121.03999999999999
15850,19,6,814.15
15851,527,1,109.73
15852,187,3,119.06
15853,52,1,110.8
15854,4,20,3702.6000000000004
15855,137,6,911.84
15856,4,50,18990.350000000002
15857,19,2,300.78000000000003
15858,16,13,2764.95
15859,432,1,244.16
15860,41,17,1872.74
15861,12,11,3875.06
15862,8,13,1954.23
15863,26,5,287.55
15864,67,4,347.4
15865,41,5,1487.41
15866,101,1,161.49
15867,5,30,6177.06
15868,583,1,94.53
15869,277,3,290.87
15870,33,4,626.16
15871,437,1,6.7
15872,15,4,625.9
15874,64,19,5327.76
15875,646,1,108.52
15876,409,1,185.4
15877,2,2,376.18
15878,562,2,310.46
15879,404,3,733.91
15880,369,1,292.18
15881,312,4,216.19
15882,199,8,950.51
15883,2,2,348.28
15884,432,2,96.7
15885,93,10,877.87
15886,60,4,670.21
15887,460,2,578.15
15888,81,3,230.81
15889,157,8,1213.08
15890,395,3,96.65
15891,227,1,394.32
15892,669,1,94.75
15894,253,2,250.3
15895,150,1,21.85
15897,194,2,90.53
15898,1,25,3950.2200000000003
15899,369,1,43.5
15900,24,4,708.01
15901,17,5,564.0
15902,380,1,107.85
15903,10,11,3518.52
15904,8,1,128.23
15905,543,1,98.79
15906,20,10,1642.89
15907,4,3,757.32
15908,512,1,146.39
15909,174,1,191.94
15910,1,15,2410.66
15911,624,8,1521.84
15912,178,9,689.99
15913,534,1,6.300000000000001
15914,378,2,44.730000000000004
15915,402,1,286.26
15916,16,12,2317.07
15917,248,5,408.82
15918,191,3,582.88
15919,20,2,483.74
15920,154,8,376.69
15921,173,4,434.54
15922,373,1,208.10000000000002
15923,373,1,78.3
15924,731,1,77.75
15925,194,1,168.9
15926,542,1,82.53999999999999
15927,647,1,93.1
15928,656,1,140.53
15930,67,1,393.63
15931,428,1,199.95
15932,4,8,1591.41
15933,21,3,1035.05
15934,418,2,357.66
15935,239,1,91.04
15936,379,2,241.39000000000001
15937,64,1,145.35
15938,112,9,607.91
15939,90,12,2085.27
15941,637,1,405.0
15942,134,1,255.54
15943,650,2,271.28999999999996
15944,277,4,885.8000000000001
15945,365,4,398.36
15946,503,2,225.76
15947,83,1,349.64
15948,8,3,1462.29
15949,17,2,349.6
15950,32,10,5721.64
15951,9,3,812.72
15952,34,4,670.0400000000001
15953,15,17,1690.62
15954,589,1,190.75
15955,24,22,6974.4800000000005
15956,551,1,291.2
15957,32,3,874.5
15958,74,4,400.87
15959,682,2,403.39
15960,374,4,303.45
15961,379,1,231.52
15962,449,1,280.98
15963,20,2,434.36
15964,663,1,269.21000000000004
15965,17,11,2257.02
15966,451,1,426.53000000000003
15967,23,12,2427.15
15968,388,1,295.1
15969,3,5,450.6
15970,304,2,496.82
15971,53,8,332.45
15972,456,4,1128.53
15973,367,2,195.1
15974,39,7,2880.81
15975,84,1,371.01
15976,165,6,1403.0
15977,17,2,633.32
15978,77,3,2549.06
15979,603,1,291.3
15980,89,6,2327.6
15981,25,21,7034.47
15982,605,1,301.81
15983,22,8,2213.67
15984,3,25,5112.33
15985,123,7,1830.52
15986,30,2,312.42
15987,12,6,601.71
15988,19,3,636.09
15989,376,2,277.22
15990,44,7,1630.5
15991,534,1,79.6
15992,4,3,848.75
15993,9,6,2248.68
15994,55,3,1007.78
15995,414,1,502.24
15996,88,7,1042.56
15998,37,16,6962.87
15999,736,1,20.4
16001,381,1,570.64
16002,625,1,148.51
16003,30,10,3423.4900000000002
16004,475,5,1709.74
16005,12,10,2173.29
16006,211,2,316.92
16007,48,7,2844.19
16008,24,15,4504.35
16009,22,4,665.1600000000001
16010,246,11,1694.86
16011,8,29,5211.68
16012,35,5,2411.07
16013,8,10,1493.55
16014,38,5,963.73
16015,4,3,566.85
16016,3,11,1655.15
16017,47,5,1335.13
16018,39,4,459.09000000000003
16019,47,27,7685.91
16020,17,3,707.01
16021,395,2,386.68
16022,260,1,532.28
16023,46,3,548.86
16024,12,3,276.35
16025,30,1,423.15999999999997
16026,43,1,236.09
